,公司代號,公司名稱,實收資本額
260,4171,瑞基海洋生物科技股份有限公司,405900000
261,4173,久裕企業股份有限公司,745743550
262,4174,台灣浩鼎生技股份有限公司,1992793740
263,4175,杏一醫療用品股份有限公司,316123750
264,4183,福永生物科技股份有限公司,238000000
265,4188,安克生醫股份有限公司,532214000
266,4192,杏國新藥股份有限公司,1150770000
267,4198,欣大健康投資控股股份有限公司,655400000
268,4205,中華食品實業股份有限公司,807018420
269,4207,環泰企業股份有限公司,1620908320
270,4303,信立化學工業股份有限公司,700000000
271,4304,勝昱科技股份有限公司,360380650
272,4305,世坤塑膠股份有限公司,550140000
273,4401,東隆興業股份有限公司,1202862860
274,4402,福大材料科技股份有限公司,459918300
275,4406,新昕纖維股份有限公司,519120000
276,4413,飛寶企業股份有限公司,313146890
277,4416,三圓建設股份有限公司,603930610
278,4417,金洲海洋科技股份有限公司,839713990
279,4419,元勝國際實業股份有限公司,465789170
280,4420,光明絲織廠股份有限公司,404550000
281,4429,聚紡股份有限公司,343500000
282,4430,耀億工業股份有限公司,562736090
283,4432,銘旺實業股份有限公司,505890000
284,4433,興采實業股份有限公司,468051640
285,4502,健信科技工業股份有限公司,507506860
286,4503,金雨企業股份有限公司,392633260
287,4506,崇友實業(股)公司,1770120000
288,4510,高鋒工業股份有限公司,1080106890
289,4513,福裕事業股份有限公司,768803000
290,4523,永彰機電股份有限公司,640000000
291,4527,霖冷凍機械股份有限公司,761523700
292,4528,江興鍛壓工業股份有限公司,765142680
293,4529,淳紳股份有限公司,846388960
294,4530,宏易創新國際股份有限公司,461722760
295,4533,協易機械工業股份有限公司,1584341100
296,4534,慶騰精密科技股份有限公司,891939480
297,4535,至興精機股份有限公司,756617400
298,4538,大詠城機械股份有限公司,504560000
299,4541,晟田科技工業股份有限公司,676470680
300,4542,科嶠工業股份有限公司,282854000
301,4543,萬在工業股份有限公司,569700000
302,4549,桓達科技股份有限公司,423836850
303,4550,長佳機電工程股份有限公司,378387830
304,4554,橙的電子股份有限公司,213749000
305,4556,旭然國際股份有限公司,418840000
306,4561,健椿工業股份有限公司,585216190
307,4563,百德機械股份有限公司,549500000
308,4568,科際精密股份有限公司,302765000
309,4580,捷流閥業股份有限公司,391320000
310,4609,唐鋒實業股份有限公司,479468200
311,4702,中美聯合實業股份有限公司,723332000
312,4706,大恭化學工業股份有限公司,790300930
313,4707,磐亞股份有限公司,3023283710
314,4711,永純化學工業股份有限公司,610560000
315,4712,南璋股份有限公司,736907370
316,4714,永捷創新科技股份有限公司,1163927710
317,4716,大立高分子工業股份有限公司,751715610
318,4721,美琪瑪國際股份有限公司,749863040
319,4726,永昕生物醫藥股份有限公司,1532545000
320,4728,雙美生物科技股份有限公司,544630000
321,4729,熒茂光學股份有限公司,1022060000
322,4735,豪展醫療科技股份有限公司,377787580
323,4736,泰博科技股份有限公司,921674250
324,4741,泓瀚科技股份有限公司,328415840
325,4743,合一生技股份有限公司,3809070300
326,4744,皇將科技股份有限公司,471968970
327,4745,合富醫療控股股份有限公司,774495470
328,4747,強生化學製藥廠股份有限公司,300187500
329,4754,國碳科技股份有限公司,215753890
330,4760,勤凱科技股份有限公司,320414350
331,4767,誠泰工業科技股份有限公司,314150000
332,4803,威馳克媒體集團股份有限公司,590692310
333,4804,大略國際控股有限公司,453479200
334,4806,昇華娛樂傳播股份有限公司,451941850
335,4903,聯合光纖通信股份有限公司,902793270
336,4905,台聯電訊股份有限公司,326402650
337,4907,富宇地產股份有限公司,1181457780
338,4908,前鼎光電股份有限公司,782169070
339,4909,新復興微波通訊股份有限公司,933568640
340,4911,德英生物科技股份有限公司,556600000
341,4924,欣厚科技股份有限公司,371644090
342,4931,新盛力科技股份有限公司,629002610
343,4933,友輝光電股份有限公司,795476750
344,4939,亞洲電材股份有限公司,982008680
345,4944,兆遠科技股份有限公司,880892960
346,4945,陞達科技股份有限公司,300670000
347,4946,紅心辣椒娛樂科技股份有限公司,136603980
348,4950,牧東光電股份有限公司,462847500
349,4953,緯創軟體股份有限公司,669210880
350,4966,譜瑞科技股份有限公司,808704800
351,4971,英特磊科技股份有限公司,365181430
352,4972,湯石照明科技股份有限公司,399615530
353,4973,廣穎電通股份有限公司,635058330
354,4974,亞泰影像科技股份有限公司,725001040
355,4979,華星光通科技股份有限公司,1329302790
356,4987,科誠股份有限公司,252000000
357,4991,環宇通訊半導體控股股份有限公司,918232540
358,4995,晶達光電股份有限公司,418390360
359,5009,榮剛材料科技股份有限公司,4667359910
360,5011,久陽精密股份有限公司,755773600
361,5013,強新工業股份有限公司,1334160000
362,5014,建錩實業股份有限公司,1653330540
363,5015,華祺工業股份有限公司,606391890
364,5016,松和工業股份有限公司,496220760
365,5102,富強輪胎工廠股份有限公司,640850670
366,5201,凱衛資訊股份有限公司,306746000
367,5202,力新國際科技股份有限公司,590940000
368,5205,中茂能資系統整合科技(股)公司,82020800
369,5206,坤悅開發股份有限公司,1559250000
370,5209,新鼎系統股份有限公司,272590000
371,5210,寶碩財務科技股份有限公司,621777790
372,5211,蒙恬科技股份有限公司,320247270
373,5212,凌網科技股份有限公司,346330000
374,5213,亞昕國際開發股份有限公司,3462013520
375,5220,萬達光電科技股份有限公司,396670000
376,5223,安力國際股份有限公司,445497810
377,5227,蓋曼立凱電能科技(股)公司,920996890
378,5230,雷笛克光學股份有限公司,469558240
379,5245,智晶光電股份有限公司,449900000
380,5251,天鉞電子股份有限公司,358393770
381,5263,智崴資訊科技股份有限公司,568317970
382,5272,笙科電子股份有限公司,564241180
383,5274,信驊科技股份有限公司,343155340
384,5276,達輝股份有限公司,395000000
385,5278,尚凡國際創新科技股份有限公司,152391000
386,5281,大峽谷半導體照明系統(開曼),370100000
387,5287,數字科技股份有限公司,429385000
388,5289,宜鼎國際股份有限公司,824590400
389,5291,邑昇實業股份有限公司,391176460
390,5299,杰力科技股份有限公司,354731610
391,5301,寶得利國際股份有限公司,1045525710
392,5302,太欣半導體股份有限公司,1623770000
393,5306,桂盟國際股份有限公司,1260000000
394,5309,系統電子工業股份有限公司,1545533660
395,5310,天剛資訊股份有限公司,646012370
396,5312,寶島光學科技股份有限公司,600598980
397,5314,世紀民生科技股份有限公司,600000000
398,5315,光聯科技股份有限公司,1063518320
399,5321,友銓電子股份有限公司,349731950
400,5324,士林開發股份有限公司,1363790900
401,5328,華容股份有限公司,1727107240
402,5340,建榮工業材料股份有限公司,1948939640
403,5344,立衛科技股份有限公司,794474600
404,5345,天揚精密科技股份有限公司,475000000
405,5347,世界先進積體電路股份有限公司,16389822670
406,5348,系通科技股份有限公司,289503100
407,5351,鈺創科技股份有限公司,2677073470
408,5353,台林電通股份有限公司,750000000
409,5355,佳總興業股份有限公司,1661227920
410,5356,協益電子股份有限公司,1030400000
411,5364,力麗觀光開發股份有限公司,288499400
412,5371,中強光電股份有限公司,3909811100
413,5381,合正科技股份有限公司,1801568370
414,5383,金利精密工業股份有限公司,794003990
415,5386,青雲國際科技股份有限公司,235987220
416,5392,應華精密科技股份有限公司,1699639900
417,5398,慕康生技醫藥股份有限公司,499504600
418,5403,中菲電腦股份有限公司,626300410
419,5410,國眾電腦股份有限公司,873061230
420,5425,台灣半導體股份有限公司,2650854860
421,5426,振發實業股份有限公司,1438000000
422,5432,達威光電股份有限公司,206878040
423,5438,東友科技股份有限公司,1125365650
424,5439,高技企業股份有限公司,859757520
425,5443,均豪精密工業股份有限公司,1651361440
426,5450,南良國際股份有限公司,1223922500
427,5452,佶優科技股份有限公司,1487636690
428,5455,昇益開發股份有限公司,655018130
429,5457,宣德科技股份有限公司,1693095000
430,5460,同協電子股份有限公司,612272300
431,5464,霖宏科技股份有限公司,710714900
432,5465,富驊企業股份有限公司,1640918110
433,5468,凱鈺科技股份有限公司,278229090
434,5474,聰泰科技開發股份有限公司,337297870
435,5475,德宏工業股份有限公司,1271270170
436,5478,智冠科技股份有限公司,1274743320
437,5481,新華泰富股份有限公司,734028910
438,5483,中美矽晶製品股份有限公司,5862216510
439,5487,通泰積體電路股份有限公司,238405160
440,5488,松普科技股份有限公司,915861240
441,5489,彩富電子股份有限公司,1027064410
442,5490,同亨科技股份有限公司,962836010
443,5493,三聯科技股份有限公司,416088150
444,5498,凱崴電子股份有限公司,1693397560
445,5508,永信建設開發股份有限公司,2174281330
446,5511,德昌營造股份有限公司,1134400000
447,5512,力麒建設股份有限公司,7439927120
448,5514,三豐建設股份有限公司,1943076300
449,5516,雙喜營造股份有限公司,382950000
450,5520,力泰建設企業股份有限公司,603152450
451,5523,豐謙建設股份有限公司,1550014640
452,5529,志嘉建設股份有限公司,1240528490
453,5530,龍巖股份有限公司,4200841990
454,5536,聖暉工程科技股份有限公司,571867420
455,5543,桓鼎股份有限公司,356999960
456,5601,臺聯貨櫃通運股份有限公司,648000000
457,5603,陸海股份有限公司,783245750
458,5604,中連汽車貨運股份有限公司,1087829680
459,5609,中菲行國際物流股份有限公司,1260000000
460,5701,劍湖山世界股份有限公司,2537569570
461,5703,亞都麗緻大飯店股份有限公司,702395940
462,5704,知本老爺大酒店股份有限公司,388616580
463,5820,日盛金融控股股份有限公司,37724522810
464,5864,致和證券股份有限公司,2374904220
465,5878,台名保險經紀人股份有限公司,250243030
466,5902,德記洋行股份有限公司,945000000
467,5903,全家便利商店股份有限公司,2232200000
468,5904,寶雅國際股份有限公司,976850310
469,5905,南仁湖育樂股份有限公司,1898169570
470,6015,宏遠證券股份有限公司,3308167750
471,6016,康和綜合證券股份有限公司,5944549860
472,6020,大展證券股份有限公司,2523531540
473,6021,大慶證券股份有限公司,3098559740
474,6023,元大期貨股份有限公司,2899762880
475,6026,福邦證券股份有限公司,2842475000
476,6101,寬魚國際股份有限公司,1164223710
477,6103,合邦電子股份有限公司,894320890
478,6104,創惟科技股份有限公司,902791840
479,6109,亞元科技股份有限公司,594004140
480,6111,大宇資訊股份有限公司,630643180
481,6113,亞矽科技股份有限公司,500471000
482,6114,久威國際股份有限公司,439119370
483,6118,建達國際股份有限公司,908895730
484,6121,新普科技股份有限公司,1849705190
485,6122,擎邦國際科技工程股份有限公司,707909610
486,6123,上奇科技股份有限公司,590374300
487,6124,業強科技股份有限公司,1824799450
488,6125,廣運機械工程股份有限公司,2490111500
489,6126,信音企業股份有限公司,1268395870
490,6127,九豪精密陶瓷股份有限公司,1080797510
491,6129,普誠科技股份有限公司,1809436750
492,6130,星寶國際股份有限公司,295000000
493,6134,萬旭電業股份有限公司,725798980
494,6138,茂達電子股份有限公司,737985000
495,6140,訊達電腦股份有限公司,383679060
496,6143,振曜科技股份有限公司,830068970
497,6144,得利影視股份有限公司,382737010
498,6146,耕興股份有限公司,923965530
499,6147,頎邦科技股份有限公司,6715232170
500,6148,驊宏資通股份有限公司,470000000
501,6150,撼訊科技股份有限公司,448816290
502,6151,晉倫科技股份有限公司,552573000
503,6154,順發電腦股份有限公司,800800000
504,6156,松上電子股份有限公司,805346090
505,6158,禾昌興業股份有限公司,536519880
506,6160,欣技資訊股份有限公司,684891200
507,6161,捷波資訊股份有限公司,749833030
508,6163,華電聯網股份有限公司,1228816920
509,6167,久正光電股份有限公司,1621732210
510,6169,昱泉國際股份有限公司,233949600
511,6170,統振股份有限公司,896700380
512,6171,台灣亞銳士股份有限公司,753519210
513,6173,信昌電子陶瓷股份有限公司,1720000000
514,6174,安碁科技股份有限公司,500000000
515,6175,立敦科技(股)有限公司,1403048550
516,6179,亞通利大能源股份有限公司,741467310
517,6180,遊戲橘子數位科技股份有限公司,1754935730
518,6182,合晶科技股份有限公司,5108984360
519,6185,幃翔精密股份有限公司,1498675310
520,6186,新潤興業股份有限公司,1300344080
521,6187,萬潤科技股份有限公司,833239020
522,6188,廣明光電股份有限公司,2783589100
523,6190,萬泰科技股份有限公司,1403685370
524,6194,育富電子股份有限公司,600000000
525,6195,詩肯股份有限公司,485378130
526,6198,凌泰科技股份有限公司,226353500
527,6199,天品聯合企業股份有限公司,617600180
528,6203,海韻電子工業股份有限公司,799532770
529,6204,台灣艾華電子工業股份有限公司,231020800
530,6207,雷科股份有限公司,838735890
531,6208,日揚科技股份有限公司,1167905970
532,6210,慶生電子股份有限公司,350480000
533,6212,理銘開發股份有限公司,1020000000
534,6217,中國探針股份有限公司,655014350
535,6218,豪勉科技股份有限公司,642620000
536,6219,富旺國際開發股份有限公司,1540162760
537,6220,岳豐科技股份有限公司,1319723880
538,6221,晉泰科技股份有限公司,510324220
539,6222,上揚科技股份有限公司,405888780
540,6223,旺矽科技股份有限公司,923813720
541,6227,茂綸股份有限公司,761117860
542,6228,全譜科技股份有限公司,400000000
543,6229,研通科技股份有限公司,356407000
544,6231,系微股份有限公司,380434880
545,6233,旺玖科技股份有限公司,796098960
546,6234,高僑自動化科技股份有限公司,1003863980
547,6236,康呈生醫科技股份有限公司,316540390
548,6237,驊訊電子企業股份有限公司,798676210
549,6240,松崗數位文創股份有限公司,228673700
550,6241,易通展科技股份有限公司(原享承),237172880
551,6242,立康生醫事業股份有限公司(亨豐),222000000
552,6244,茂迪股份有限公司,3550418750
553,6245,立端科技股份有限公司,1180044380
554,6246,臺龍電子股份有限公司,371092250
555,6247,淇譽電子科技股份有限公司,603210000
556,6248,沛波鋼鐵股份有限公司,306751840
557,6259,百徽股份有限公司,155072060
558,6261,久元電子股份有限公司,1284979890
559,6263,普萊德科技股份有限公司,625009640
560,6264,富裔實業股份有限公司,1163552910
561,6265,方土昶股份有限公司,1181721510
562,6266,泰詠電子股份有限公司,989462030
563,6270,倍微科技股份有限公司,721457590
564,6274,台燿科技股份有限公司,2676431990
565,6275,元山科技工業股份有限公司,697869250
566,6276,安鈦克科技股份有限公司,314900000
567,6279,胡連精密股份有限公司,996547070
568,6284,佳邦科技股份有限公司,1401803410
569,6287,元隆電子股份有限公司,4381455900
570,6290,良維科技股份有限公司,1477661970
571,6291,沛亨半導體股份有限公司,270000000
572,6292,迅德興業股份有限公司,469007120
573,6294,智基科技開發股份有限公司,234026100
574,6404,中國通訊多媒體集團有限公司,373680000
575,6411,晶焱科技股份有限公司,911193310
576,6417,韋僑科技股份有限公司,356140000
577,6418,詠昇電子股份有限公司,345220000
578,6419,京晨科技股份有限公司,131591700
579,6425,易發精機股份有限公司,436020000
580,6432,今展科技股份有限公司,300989030
581,6435,大中積體電路股份有限公司,333130000
582,6441,廣錠科技股份有限公司,385767760
583,6446,藥華醫藥股份有限公司,2635393410
584,6457,紘康科技股份有限公司,298547920
585,6461,益得生物科技股份有限公司,1006956000
586,6462,神盾股份有限公司,707757540
587,6465,威潤科技股份有限公司,329743010
588,6469,大樹醫藥股份有限公司,540016760
589,6470,宇智網通股份有限公司,326941000
590,6472,保瑞藥業股份有限公司,541154240
591,6482,弘煜科技事業股份有限公司,171484400
592,6485,點序科技股份有限公司,393835080
593,6486,互動國際數位股份有限公司,387508620
594,6488,環球晶圓股份有限公司,4372500000
595,6492,生華生物科技股份有限公司,896636200
596,6494,九齊科技股份有限公司,315596900
597,6496,科懋生物科技股份有限公司,466670000
598,6499,益安生醫股份有限公司,665531590
599,6506,(又又)邦實業股份有限公司,823608260
600,6508,惠光股份有限公司,856701670
601,6509,聚和國際股份有限公司,1732041010
602,6510,中華精測科技股份有限公司,327890220
603,6512,啟發電子股份有限公司,250000000
604,6514,芮特科技股份有限公司,300153820
605,6516,勤崴國際科技股份有限公司,385898290
606,6523,達爾膚生醫科技股份有限公司,450476250
607,6527,明達醫學科技股份有限公司,242760000
608,6530,創威光電股份有限公司,337500000
609,6532,瑞耘科技股份有限公司,361008670
610,6535,順天醫藥生技股份有限公司,1510078250
611,6538,倉和股份有限公司,372690000
612,6542,隆中網絡股份有限公司,420006300
613,6547,高端疫苗生物製劑股份有限公司,2123220000
614,6548,長華科技股份有限公司,364131050
615,6556,勝品電通股份有限公司,287500000
616,6560,欣普羅光電股份有限公司,174928460
617,6561,是方電訊股份有限公司,704596310
618,6568,宏觀微電子股份有限公司,256763000
619,6569,醫揚科技股份有限公司,275102730
620,6570,維田科技股份有限公司,300861770
621,6574,霈方國際股份有限公司,219900000
622,6576,逸達生物科技股份有限公司,1172709300
623,6577,勁豐電子股份有限公司,382548700
624,6578,達邦蛋白股份有限公司,301194110
625,6588,東典光電科技股份有限公司,267008250
626,6589,台康生技股份有限公司,2430388560
627,6590,普鴻資訊股份有限公司,182912500
628,6593,台灣銘板股份有限公司,201709010
629,6594,展匯科技股份有限公司,204768000
630,6596,寬宏藝術經紀股份有限公司,300000000
631,6603,富強鑫精密工業股份有限公司,1487085170
632,6609,台灣瀧澤科技股份有限公司,724562460
633,6612,應用奈米醫材科技股份有限公司,339699000
634,6613,朋億股份有限公司,339280000
635,6615,慧智基因股份有限公司,212616000
636,6616,特昇國際股份有限公司,236250000
637,6624,萬年清環境工程股份有限公司,180000000
638,6629,泰金投資控股股份有限公司,356129090
639,6640,均華精密工業股份有限公司,282765000
640,6642,富致科技股份有限公司,313996620
641,6643,&#20870;星科技股份有限公司,313180000
642,6649,台灣生醫材料股份有限公司,330000000
643,6651,全宇昕科技股份有限公司,329632220
644,6654,天正國際精密機械股份有限公司,369627200
645,6661,威健股份有限公司,233042480
646,6662,樂斯科生物科技股份有限公司,256124000
647,6664,群翊工業股份有限公司,550000000
648,6667,信紘科技股份有限公司,397788780
649,6679,鈺太科技股份有限公司,421713350
650,6680,鑫創電子股份有限公司,185500000
651,6683,雍智科技股份有限公司,270756610
652,6690,安碁資訊股份有限公司,166663920
653,6697,東捷資訊服務股份有限公司,273233640
654,6703,軒郁國際股份有限公司,208000000
655,6712,長聖國際生技股份有限公司,616085000
656,6716,應廣科技股份有限公司,222940000
657,6727,亞泰金屬工業股份有限公司,210001250
658,6728,上洋產業股份有限公司,230000000
659,6732,昇佳電子股份有限公司,489126180
660,6733,博晟生醫股份有限公司,1016300000
661,6741,"91APP, Inc.",602889985
662,6747,亨泰光學股份有限公司,241890000
663,6751,智聯服務股份有限公司,130300000
664,6752,叡揚資訊股份有限公司,267000000
665,6762,達亞國際股份有限公司,207445840
666,6767,台灣微創醫療器材股份有限公司,291090000
667,6803,崑鼎投資控股股份有限公司,690839980
668,7402,邑錡股份有限公司,236693790
669,7556,意德士科技股份有限公司,213860000
670,8024,佑華微電子股份有限公司,451601000
671,8027,鈦昇科技股份有限公司,902726180
672,8032,光菱電子股份有限公司,518103000
673,8034,榮群電訊股份有限公司,628737250
674,8038,長園科技實業股份有限公司,598141900
675,8040,九暘電子股份有限公司,690710740
676,8042,臺灣金山電子工業股份有限公司,1256917950
677,8043,蜜望實企業股份有限公司,799071700
678,8044,網路家庭國際資訊股份有限公司,1182594460
679,8047,星雲電腦股份有限公司,416663430
680,8048,德勝科技股份有限公司,528869380
681,8049,晶采光電科技股份有限公司,1182798080
682,8050,廣積科技股份有限公司,1770997730
683,8054,安國國際科技股份有限公司,706228860
684,8059,凱碩科技股份有限公司,1886180000
685,8064,東捷科技股份有限公司,1648178360
686,8066,來思達國際企業股份有限公司,301523040
687,8067,志旭國際股份有限公司,300000000
688,8068,全達國際股份有限公司,686599920
689,8069,元太科技工業股份有限公司,11404677150
690,8071,能率網通股份有限公司,518542830
691,8074,鉅橡企業股份有限公司,871244660
692,8076,伍豐科技股份有限公司,2775315380
693,8077,洛碁實業股份有限公司,1097283430
694,8080,永利聯合股份有限公司,403166420
695,8083,瑞穎股份有限公司,351331930
696,8084,巨虹電子股份有限公司,695141490
697,8085,福華電子股份有限公司,1572572420
698,8086,宏捷科技股份有限公司,1997161230
699,8087,華鎂鑫科技股份有限公司,290689650
700,8088,品安科技股份有限公司,609217499
701,8089,康全電訊股份有限公司,571775270
702,8091,翔名科技股份有限公司,454503640
703,8092,建暐精密科技股份有限公司,388506160
704,8093,保銳科技股份有限公司,642084930
705,8096,擎亞電子股份有限公司,1424164290
706,8097,常珵科技股份有限公司,306743060
707,8099,大同世界科技股份有限公司,885600000
708,8107,大億金茂股份有限公司,750000000
709,8109,博大科技股份有限公司,726094040
710,8111,立碁電子工業股份有限公司,1091022230
711,8121,越峰電子材料股份有限公司,1829937430
712,8147,正淩精密工業股份有限公司,306276560
713,8155,博智電子股份有限公司,497560000
714,8171,天宇工業股份有限公司,587232300
715,8176,智捷科技股份有限公司,725000000
716,8182,加高電子股份有限公司,1070412150
717,8183,台灣精星科技股份有限公司,1212510680
718,8234,新漢股份有限公司,1412264720
719,8240,華宏新技股份有限公司,1000044140
720,8255,朋程科技股份有限公司,914830000
721,8277,商丞科技股份有限公司,916288330
722,8279,生展生物科技股份有限公司,271008510
723,8284,三竹資訊股份有限公司,463420000
724,8289,泰藝電子股份有限公司,683337650
725,8291,尚茂電子材料股份有限公司,473120000
726,8299,群聯電子股份有限公司,1970739930
727,8342,益張實業股份有限公司,335366920
728,8349,恒耀國際股份有限公司,1274951450
729,8354,冠好科技股份有限公司,785322630
730,8358,金居開發股份有限公司,2525880000
731,8383,千附實業股份有限公司,1181924820
732,8390,金益鼎企業股份有限公司,1199226600
733,8401,白紗科技印刷股份有限公司,600416800
734,8403,盛弘醫藥股份有限公司,1088817790
735,8406,"Ginko International Co., Ltd.",970729960
736,8409,商之器科技股份有限公司,280000000
737,8410,森田印刷廠股份有限公司,365892000
738,8415,大成國際鋼鐵股份有限公司,10315000000
739,8416,實威國際股份有限公司,282107100
740,8418,捷必勝控股股份有限公司,783590000
741,8420,明揚國際科技股份有限公司,509900000
742,8421,旭源包裝科技股份有限公司,548171400
743,8423,保綠資源股份有限公司,229580000
744,8424,惠普股份有限公司,360543680
745,8426,紅木集團有限公司,502425000
746,8431,匯鑽科技股份有限公司,444554820
747,8432,東生華製藥股份有限公司,383981400
748,8433,弘帆股份有限公司,520816000
749,8435,台灣鉅邁股份有限公司,317004500
750,8436,大江生醫股份有限公司,1182201690
751,8437,大地幼教股份有限公司,478510700
752,8440,綠電再生股份有限公司,380002250
753,8444,綠河股份有限公司,847668450
754,8446,華研國際音樂股份有限公司,529144050
755,8450,霹靂國際多媒體股份有限公司,513099470
756,8455,蓋曼群島商日本大拓股份有限公司,252190560
757,8472,夠麻吉股份有限公司,177358000
758,8476,台境企業股份有限公司,605103370
759,8477,創業家兄弟股份有限公司,249611140
760,8489,三貝德數位文創股份有限公司,377524140
761,8905,裕國冷凍冷藏股份有限公司,1194400000
762,8906,花王企業股份有限公司,340373700
763,8908,欣雄天然氣股份有限公司,2000780930
764,8916,光隆實業股份有限公司,1494308310
765,8917,欣泰石油氣股份有限公司,1344235200
766,8921,沈氏藝術印刷股份有限公司,465921590
767,8923,時報文化出版企業股份有限公司,303758000
768,8924,大田精密工業股份有限公司,838000000
769,8927,北基國際股份有限公司,1979662420
770,8928,鉅明股份有限公司,508540150
771,8929,富堡工業股份有限公司,505808620
772,8930,青鋼應用材料股份有限公司,817794060
773,8931,大園汽電共生股份有限公司,1222548620
774,8932,宏大拉鍊股份有限公司,600500000
775,8933,愛地雅工業股份有限公司,2932787110
776,8935,邦泰複合材料股份有限公司,843000000
777,8936,國統國際股份有限公司,2480781570
778,8937,合騏工業股份有限公司,724788000
779,8938,明安國際企業股份有限公司,1353127220
780,8941,關中股份有限公司,304104970
781,8942,森鉅科技材料股份有限公司,1658400800
782,911613,特藝石油能源有限公司,69854000
783,9949,琉園股份有限公司,470333600
784,9950,萬國通路股份有限公司,1477160000
785,9951,皇田工業股份有限公司,749000000
786,9960,邁達康網路事業股份有限公司,335925000
787,9962,有益鋼鐵股份有限公司,902202600
